iter,epoch,loss_joints_train,loss_depth_train,loss_uv_train
1,1,0.380488,4.686365,0.255215
2,1,0.370684,4.251523,0.195687
3,1,0.387199,4.808593,0.239480
4,1,0.361546,3.601516,0.270294
5,1,0.369797,3.801432,0.326361
6,1,0.365002,2.533371,0.113671
7,1,0.383009,3.399636,0.161808
8,1,0.339422,5.106663,0.259361
9,1,0.336355,3.655296,0.109135
10,1,0.324136,5.660009,0.123246
11,1,0.353282,4.623032,0.344865
12,1,0.305099,3.117980,0.205713
13,1,0.306931,6.092656,0.135602
14,1,0.347049,6.394437,0.284134
15,1,0.317088,6.266428,0.182423
16,1,0.335619,5.622877,0.154549
17,1,0.279059,4.158533,0.265034
18,1,0.296692,5.082665,0.117110
19,1,0.276909,4.897046,0.110538
20,1,0.279663,7.317512,0.161628
21,1,0.286934,4.690797,0.238649
22,1,0.296931,3.268677,0.200523
23,1,0.298071,2.663860,0.324408
24,1,0.307315,6.151921,0.175362
25,1,0.255906,3.226753,0.131434
26,1,0.242805,4.854141,0.170802
27,1,0.240263,2.093169,0.153003
28,1,0.261050,1.999949,0.150300
29,1,0.252349,6.070248,0.116149
30,1,0.249234,5.134975,0.171892
31,1,0.266396,1.655160,0.293382
32,1,0.278635,6.441960,0.129547
33,1,0.243188,6.778062,0.061228
34,1,0.239557,5.453955,0.211056
35,1,0.255920,2.321819,0.175855
36,1,0.227431,3.975141,0.168570
37,1,0.259292,4.113782,0.158800
38,1,0.231274,3.295414,0.272353
39,1,0.246628,2.597597,0.226337
40,1,0.258009,4.978671,0.126300
41,1,0.233229,4.864073,0.311090
42,1,0.223116,5.003525,0.169269
43,1,0.215838,4.128172,0.144188
44,1,0.229359,2.458322,0.206832
45,1,0.214791,2.857831,0.259581
46,1,0.223749,3.634449,0.152891
47,1,0.216577,7.090681,0.205591
48,1,0.215274,3.696917,0.299674
49,1,0.195225,4.095651,0.290457
50,1,0.210334,2.780109,0.181379
51,1,0.202060,2.597694,0.121330
52,1,0.204090,2.390283,0.210028
53,1,0.204042,4.813191,0.151408
54,1,0.220050,2.730900,0.261730
55,1,0.222800,2.434614,0.290583
56,1,0.199757,2.764873,0.214762
57,1,0.223140,3.348876,0.087017
58,1,0.224041,0.864175,0.314624
59,1,0.203122,2.661949,0.215561
60,1,0.223593,2.943873,0.278710
61,1,0.198263,3.959730,0.126319
62,1,0.197479,2.651562,0.111301
63,1,0.200692,2.313049,0.406519
64,1,0.201230,3.525074,0.255323
65,1,0.237308,3.203435,0.165595
66,1,0.193620,3.839119,0.172916
67,1,0.193954,6.090850,0.153852
68,1,0.221566,2.567541,0.181027
69,1,0.212463,5.775033,0.116496
70,1,0.241199,3.618385,0.293532
71,1,0.215202,4.235296,0.303176
72,1,0.224372,2.036901,0.131380
73,1,0.211484,3.357540,0.118509
74,1,0.224588,5.937240,0.258586
75,1,0.208485,3.185221,0.184729
76,1,0.223736,2.802246,0.053789
77,1,0.208669,1.528928,0.188466
78,1,0.214346,4.207396,0.243365
79,1,0.224964,4.488916,0.240541
80,1,0.208161,3.939186,0.097456
81,1,0.212350,2.915360,0.188471
82,1,0.199612,3.587456,0.187417
83,1,0.220450,2.702315,0.271265
84,1,0.206277,1.644524,0.164565
85,1,0.220071,2.688611,0.075987
86,1,0.228496,3.052019,0.079220
87,1,0.190875,4.687350,0.210140
88,1,0.196790,3.606976,0.205078
89,1,0.217158,3.141237,0.130328
90,1,0.226060,3.712337,0.256474
91,1,0.220769,3.459434,0.278297
92,1,0.226517,4.905459,0.122356
93,1,0.203051,4.439522,0.222560
94,1,0.218248,4.470219,0.178127
95,1,0.203625,3.715578,0.173470
96,1,0.206698,2.246983,0.238080
97,1,0.226871,3.746264,0.089069
98,1,0.216291,1.730557,0.191691
99,1,0.212435,2.117623,0.082943
100,1,0.200813,2.539482,0.062190
101,1,0.219712,1.179180,0.186280
102,1,0.231720,2.857386,0.247865
103,1,0.216584,4.592566,0.053124
104,1,0.197686,2.131057,0.127029
105,1,0.198268,3.166125,0.105138
106,1,0.208583,3.909465,0.125250
107,1,0.205411,1.628100,0.237643
108,1,0.207843,2.679278,0.079049
109,1,0.206504,4.369426,0.340362
110,1,0.198782,1.169272,0.178607
111,1,0.191668,2.902542,0.343442
112,1,0.198282,2.767954,0.173706
113,1,0.209501,1.886470,0.229199
114,1,0.225005,2.593970,0.170271
115,1,0.222480,2.207213,0.192041
116,1,0.208047,0.531144,0.186774
117,1,0.196133,6.155954,0.106163
118,1,0.225176,2.625961,0.076486
119,1,0.202623,6.033416,0.123668
120,1,0.205012,3.317118,0.181999
121,1,0.218636,2.039005,0.126639
122,1,0.204322,1.198398,0.213132
123,1,0.203518,4.181715,0.126977
124,1,0.205340,3.424375,0.302350
125,1,0.202550,3.386356,0.116842
126,1,0.202049,5.171802,0.135372
127,1,0.197335,2.098691,0.196536
128,1,0.220226,2.734535,0.288595
129,1,0.206662,3.584492,0.160641
130,1,0.208794,0.881432,0.113959
131,1,0.231613,5.091848,0.198028
132,1,0.190088,3.956555,0.265998
133,1,0.200834,3.097002,0.135574
134,1,0.202529,2.830319,0.115282
135,1,0.223903,2.821782,0.128379
136,1,0.210184,1.710515,0.208647
137,1,0.199037,1.323272,0.155050
138,1,0.199448,2.091689,0.109468
139,1,0.217319,1.674401,0.230360
140,1,0.211176,1.307475,0.236582
141,1,0.211460,0.541377,0.146606
142,1,0.202212,1.103503,0.109178
143,1,0.210523,2.747448,0.125060
144,1,0.216865,4.990238,0.198044
145,1,0.220263,4.421675,0.265367
146,1,0.212930,1.848036,0.241274
147,1,0.202458,2.261555,0.121693
148,1,0.214735,2.412006,0.185204
149,1,0.203994,3.645228,0.251713
150,1,0.204349,2.558729,0.186561
151,1,0.195906,3.523997,0.284369
152,1,0.206864,2.606065,0.141049
153,1,0.218068,2.624359,0.119304
154,1,0.180543,3.421814,0.155020
155,1,0.218683,2.451085,0.112767
156,1,0.223542,2.083274,0.166724
157,1,0.199112,2.829867,0.080670
158,1,0.203876,1.649270,0.331208
159,1,0.216596,2.635968,0.167119
160,1,0.226445,1.290987,0.149659
161,1,0.206897,4.516899,0.154158
162,1,0.229501,0.879746,0.127279
163,1,0.224200,2.883752,0.163304
164,1,0.227356,4.060154,0.102119
165,1,0.209813,2.718965,0.184474
166,1,0.214932,2.746540,0.127646
167,1,0.215427,1.766203,0.113250
168,1,0.189305,5.513395,0.087253
169,1,0.200133,2.540051,0.162826
170,1,0.204351,1.515525,0.244784
171,1,0.215950,1.578908,0.316372
172,1,0.209577,1.291837,0.247443
173,1,0.206620,2.761354,0.204105
174,1,0.210731,3.773149,0.225477
