iter,epoch,loss_joints_train,loss_depth_train,loss_uv_train
1,1,0.200380,5.158350,0.239176
2,1,0.201057,4.770307,0.195791
3,1,0.193712,5.402465,0.222896
4,1,0.208921,4.211287,0.243077
5,1,0.203010,4.329936,0.281277
6,1,0.230258,3.183944,0.110919
7,1,0.216933,3.884240,0.145766
8,1,0.188976,5.637217,0.166597
9,1,0.200861,4.133949,0.112145
10,1,0.201298,6.166323,0.090253
11,1,0.214228,5.136590,0.366237
12,1,0.201920,3.440614,0.155046
13,1,0.182475,6.528310,0.125336
14,1,0.200142,6.946184,0.273275
15,1,0.191263,6.736222,0.185270
16,1,0.192916,6.009102,0.092323
17,1,0.197106,4.598871,0.222336
18,1,0.201147,5.487298,0.113519
19,1,0.199308,5.486126,0.103039
20,1,0.178880,7.764930,0.173130
21,1,0.194579,5.092591,0.224632
22,1,0.211035,3.881445,0.150328
23,1,0.187719,3.067089,0.308974
24,1,0.200193,6.706944,0.150670
25,1,0.200265,3.695381,0.156873
26,1,0.190229,5.251541,0.138591
27,1,0.193609,2.571867,0.216182
28,1,0.199477,2.473263,0.162221
29,1,0.196775,6.557125,0.105478
30,1,0.197570,5.540309,0.138905
31,1,0.194379,2.096078,0.281520
32,1,0.205635,6.924382,0.117021
33,1,0.187315,7.071641,0.083980
34,1,0.198357,5.833593,0.198292
35,1,0.183508,2.635540,0.167385
36,1,0.186905,4.238203,0.172361
37,1,0.206937,4.339368,0.103059
38,1,0.201164,3.699955,0.284874
39,1,0.202751,3.073793,0.201196
40,1,0.185718,5.259921,0.108218
41,1,0.201772,5.252012,0.282939
42,1,0.205926,5.191098,0.118338
43,1,0.195394,4.264167,0.057408
44,1,0.198105,2.814401,0.197346
45,1,0.196999,3.267743,0.227027
46,1,0.201410,3.820851,0.103318
47,1,0.192484,7.405256,0.183758
48,1,0.185566,4.031267,0.277977
49,1,0.184657,4.395455,0.250190
50,1,0.199652,3.070148,0.179821
51,1,0.188749,2.679969,0.090126
52,1,0.183305,2.592675,0.134020
53,1,0.206489,5.162801,0.115635
54,1,0.207855,2.911509,0.178214
55,1,0.198605,2.639204,0.200766
56,1,0.190408,2.903301,0.178933
57,1,0.216343,3.578613,0.080332
58,1,0.228104,0.945718,0.294175
59,1,0.205882,2.645592,0.160528
60,1,0.193241,3.198756,0.185813
61,1,0.212069,4.037122,0.134950
62,1,0.203853,2.811718,0.115347
63,1,0.181075,2.636291,0.432202
64,1,0.194344,3.814380,0.165885
65,1,0.221252,3.418569,0.208918
66,1,0.186255,4.106941,0.130470
67,1,0.188686,6.317657,0.180224
68,1,0.196443,2.619787,0.144642
69,1,0.201225,5.938119,0.105087
70,1,0.224509,3.808326,0.282151
71,1,0.215069,4.401067,0.313709
72,1,0.204391,2.214391,0.088905
73,1,0.210848,3.428341,0.074607
74,1,0.226140,6.042953,0.188364
75,1,0.202751,3.384440,0.217412
76,1,0.189321,3.045166,0.086676
77,1,0.193564,1.568358,0.109605
78,1,0.202365,4.339350,0.157334
79,1,0.210751,4.505518,0.227592
80,1,0.202643,4.225807,0.075320
81,1,0.204266,2.840653,0.191795
82,1,0.186920,3.607963,0.169466
83,1,0.222829,2.730635,0.278643
84,1,0.199620,1.768304,0.174081
85,1,0.202820,2.805554,0.131969
86,1,0.205087,3.117346,0.080761
87,1,0.185077,4.669284,0.206736
88,1,0.200624,3.623818,0.142643
89,1,0.190629,3.252565,0.125963
90,1,0.201523,3.870540,0.226028
91,1,0.216175,3.442832,0.188160
92,1,0.195868,5.054873,0.090760
93,1,0.207049,4.685616,0.220212
94,1,0.191427,4.649419,0.143551
95,1,0.189817,3.919680,0.137259
96,1,0.206019,2.140538,0.152466
97,1,0.232693,3.753099,0.072621
98,1,0.206975,1.586252,0.193453
99,1,0.212687,2.225045,0.097560
100,1,0.182563,2.599052,0.113473
101,1,0.202751,1.100079,0.252373
102,1,0.195131,2.893519,0.132318
103,1,0.210432,4.533484,0.160715
104,1,0.184164,2.190139,0.131838
105,1,0.191402,3.215930,0.095788
106,1,0.199042,3.861654,0.090590
107,1,0.191494,1.822924,0.238591
108,1,0.197104,2.745196,0.126803
109,1,0.192547,4.632609,0.311859
110,1,0.201026,1.323080,0.147066
111,1,0.187231,2.920608,0.316676
112,1,0.179342,2.820200,0.163959
113,1,0.191281,1.968013,0.197441
114,1,0.230657,2.470435,0.131496
115,1,0.202973,2.198912,0.191206
116,1,0.203538,0.705673,0.179418
117,1,0.184652,6.289743,0.100865
118,1,0.223851,2.503891,0.095198
119,1,0.187620,6.025604,0.159927
120,1,0.193445,3.447001,0.139359
121,1,0.203699,2.174259,0.185125
122,1,0.190011,1.100742,0.213998
123,1,0.196669,4.254957,0.140933
124,1,0.188620,3.346739,0.276455
125,1,0.203261,3.522587,0.122505
126,1,0.203971,5.271411,0.123871
127,1,0.197214,2.080624,0.193186
128,1,0.215715,2.758950,0.321498
129,1,0.195294,3.625020,0.138550
130,1,0.197622,0.925377,0.175623
131,1,0.203529,5.152395,0.184962
132,1,0.190587,3.955579,0.342142
133,1,0.192242,3.034014,0.146379
134,1,0.182389,2.813717,0.038485
135,1,0.201399,2.951665,0.169960
136,1,0.194274,1.819401,0.208648
137,1,0.190874,1.269072,0.140668
138,1,0.177415,2.144911,0.131296
139,1,0.197049,1.611412,0.225003
140,1,0.211668,1.372416,0.224174
141,1,0.193545,0.601435,0.084237
142,1,0.195953,1.090319,0.130419
143,1,0.200827,2.689831,0.076472
144,1,0.201292,5.059574,0.175599
145,1,0.207695,4.417768,0.257641
146,1,0.198523,1.860243,0.177138
147,1,0.196420,2.248860,0.194889
148,1,0.200806,2.353900,0.175531
149,1,0.187469,3.789271,0.168477
150,1,0.195473,2.685194,0.245609
151,1,0.188377,3.446848,0.258637
152,1,0.200564,2.618272,0.067812
153,1,0.196012,2.536469,0.156515
154,1,0.179368,3.324646,0.142906
155,1,0.202448,2.467687,0.130257
156,1,0.206525,2.022727,0.233383
157,1,0.192801,2.855746,0.087876
158,1,0.200153,1.757180,0.302419
159,1,0.203297,2.655011,0.173728
160,1,0.202946,1.323305,0.128193
161,1,0.187656,4.518852,0.123519
162,1,0.196190,0.948105,0.160541
163,1,0.210867,2.719690,0.183390
164,1,0.225066,4.018162,0.141838
165,1,0.197424,2.735078,0.233178
166,1,0.196582,2.746052,0.169368
167,1,0.198154,1.741789,0.131839
168,1,0.182308,5.396208,0.084167
169,1,0.180367,2.590343,0.116402
170,1,0.204441,1.612205,0.307212
171,1,0.220145,1.621877,0.292672
172,1,0.200779,1.232884,0.243348
173,1,0.200781,2.801394,0.197863
174,1,0.201966,3.755571,0.179508
175,1,0.196055,3.155754,0.156310
176,1,0.178916,2.150782,0.123738
177,1,0.201101,1.545344,0.180274
178,1,0.190747,1.919893,0.253893
179,1,0.188941,3.778838,0.457809
180,1,0.191542,1.866079,0.137520
181,1,0.193865,3.927197,0.148878
182,1,0.208813,1.794346,0.234769
183,1,0.207818,3.257168,0.223954
184,1,0.203122,2.993074,0.171338
185,1,0.185990,3.282996,0.111931
186,1,0.186893,2.338386,0.162882
187,1,0.208219,2.819541,0.120367
188,1,0.202951,2.873887,0.202538
189,1,0.204192,2.027628,0.155159
190,1,0.196289,3.045732,0.212245
191,1,0.198619,3.686841,0.125930
192,1,0.222448,2.376472,0.297800
193,1,0.206186,1.725946,0.172607
194,1,0.198126,3.958246,0.077488
195,1,0.186213,1.192222,0.069277
196,1,0.190328,2.072343,0.198163
197,1,0.194260,3.567297,0.117698
198,1,0.204143,1.540588,0.062519
199,1,0.201234,4.073580,0.171565
200,1,0.198340,1.457323,0.120825
201,1,0.208111,4.484586,0.239818
202,1,0.198702,3.574157,0.253050
203,1,0.204304,2.769988,0.134891
204,1,0.198621,2.020784,0.223923
205,1,0.194759,0.587110,0.080147
206,1,0.196353,2.302695,0.125016
207,1,0.180713,2.591802,0.077409
208,1,0.200136,2.246772,0.164824
209,1,0.204796,2.479106,0.106725
210,1,0.207007,1.183509,0.164308
211,1,0.193768,1.585730,0.124367
212,1,0.206621,1.422636,0.196885
213,1,0.186557,0.872512,0.078484
214,1,0.204344,2.340744,0.227885
215,1,0.189969,1.711975,0.070694
216,1,0.202176,1.591094,0.195018
217,1,0.198141,1.950661,0.274485
218,1,0.210201,1.495317,0.062119
219,1,0.193546,2.740809,0.228377
220,1,0.198902,2.758940,0.185010
221,1,0.186557,2.556668,0.162122
222,1,0.190034,2.961025,0.099545
223,1,0.195099,0.659899,0.169986
224,1,0.202295,3.221901,0.122407
225,1,0.191242,2.812636,0.185957
226,1,0.209622,3.505287,0.122070
227,1,0.198434,2.292698,0.140708
228,1,0.189948,2.372127,0.240850
229,1,0.191861,2.292903,0.084891
230,1,0.187378,3.286766,0.070316
231,1,0.207721,3.834627,0.214833
232,1,0.198659,3.426983,0.151516
233,1,0.189398,3.258869,0.248886
234,1,0.195394,2.320954,0.268642
235,1,0.195517,2.200384,0.224341
236,1,0.191143,2.834369,0.169412
237,1,0.192476,1.377068,0.101123
238,1,0.195448,2.523129,0.100000
239,1,0.200238,2.052485,0.120586
240,1,0.168908,1.613862,0.119370
241,1,0.211387,2.600160,0.100209
242,1,0.180572,1.150360,0.098574
243,1,0.211023,3.077188,0.407026
244,1,0.212684,2.607478,0.184231
245,1,0.201864,3.400717,0.129911
246,1,0.194497,2.401822,0.078449
247,1,0.215633,2.859021,0.083398
248,1,0.204813,2.547061,0.116871
249,1,0.195741,1.239599,0.181009
250,1,0.191618,2.153571,0.174685
251,1,0.193250,2.853266,0.250515
252,1,0.198204,3.413461,0.261317
253,1,0.209366,3.167094,0.291038
254,1,0.192072,2.019803,0.154278
255,1,0.183675,1.971696,0.129024
256,1,0.179575,2.972185,0.267296
257,1,0.207441,2.717805,0.204293
258,1,0.187256,2.706898,0.097247
259,1,0.184393,2.674145,0.140374
260,1,0.200689,3.648016,0.094130
261,1,0.194504,3.411337,0.168144
262,1,0.188230,2.512222,0.152618
263,1,0.217618,3.395860,0.087414
264,1,0.198115,2.486024,0.144698
265,1,0.190452,3.625959,0.099441
266,1,0.192659,2.831875,0.160185
267,1,0.197955,2.468330,0.103766
268,1,0.183113,2.452236,0.134640
269,1,0.187898,2.445508,0.177706
270,1,0.180891,2.446733,0.195908
271,1,0.191005,2.600156,0.126308
272,1,0.189283,2.743486,0.338264
273,1,0.199537,1.481498,0.185327
274,1,0.180174,2.435691,0.146722
275,1,0.207330,2.345127,0.108062
276,1,0.190021,1.665775,0.126243
277,1,0.193731,1.662472,0.225754
278,1,0.202309,2.646054,0.066253
279,1,0.224447,3.214361,0.142848
280,1,0.189532,2.474570,0.245923
281,1,0.198630,3.471037,0.101027
282,1,0.191494,1.268787,0.090898
283,1,0.191816,3.394295,0.108930
284,1,0.195316,2.560831,0.186431
285,1,0.194306,1.695645,0.148127
286,1,0.191745,3.033602,0.233501
287,1,0.183579,1.861866,0.144018
288,1,0.191534,2.772263,0.126613
289,1,0.211242,4.875742,0.205461
290,1,0.231920,1.732367,0.081774
291,1,0.184450,2.595368,0.192403
292,1,0.188980,2.010257,0.214402
293,1,0.214959,1.511361,0.186257
294,1,0.202171,2.928624,0.072248
295,1,0.174959,1.574148,0.112384
296,1,0.192751,1.880025,0.143108
297,1,0.181508,2.784182,0.056786
298,1,0.176205,3.507605,0.036503
299,1,0.196222,2.480211,0.088285
300,1,0.194152,3.088151,0.127976
301,1,0.184274,0.876010,0.169371
302,1,0.186520,2.493201,0.306643
303,1,0.183170,1.012072,0.166583
304,1,0.200372,2.647342,0.113942
305,1,0.200501,3.651908,0.073556
306,1,0.199086,1.560291,0.113068
307,1,0.211460,4.529663,0.185670
308,1,0.208511,2.615535,0.233208
309,1,0.193450,2.034115,0.169050
310,1,0.204067,2.621015,0.104197
311,1,0.200562,2.160270,0.225710
312,1,0.172814,1.941698,0.121854
313,1,0.190767,1.055378,0.092570
314,1,0.197670,3.130952,0.159422
315,1,0.198378,2.351739,0.172332
316,1,0.196663,2.416016,0.150475
317,1,0.185970,1.550997,0.099006
318,1,0.191096,1.727837,0.194598
319,1,0.199235,2.152034,0.173512
320,1,0.190734,1.034048,0.256340
321,1,0.189531,1.924527,0.175914
322,1,0.193340,2.242007,0.110926
323,1,0.208426,1.822379,0.167241
324,1,0.190322,2.250623,0.134178
325,1,0.196500,2.149769,0.321741
326,1,0.186754,1.945937,0.142079
327,1,0.199104,1.905579,0.100459
328,1,0.195559,2.091947,0.180324
