iter,epoch,loss_joints_train,loss_depth_train,loss_uv_train
1,1,0.226685,4.898672,0.135265
2,1,0.227590,4.459081,0.321773
3,1,0.199665,5.035702,0.188154
4,1,0.222100,3.870710,0.410180
5,1,0.217563,4.086200,0.225985
6,1,0.234082,2.839042,0.199192
7,1,0.240262,3.618781,0.168749
8,1,0.201333,5.385760,0.285011
9,1,0.234272,3.994148,0.133230
10,1,0.221510,6.041937,0.111372
11,1,0.215154,5.034083,0.269284
12,1,0.225708,3.410952,0.215346
13,1,0.190569,6.400903,0.126242
14,1,0.224036,6.838254,0.193426
15,1,0.209142,6.543742,0.248765
16,1,0.218301,5.940595,0.115550
17,1,0.215015,4.622248,0.319076
18,1,0.221012,5.587121,0.146571
19,1,0.210411,5.418804,0.186898
20,1,0.204973,7.821967,0.191104
21,1,0.209589,5.120210,0.224171
22,1,0.245480,3.772431,0.129336
23,1,0.186276,3.129467,0.323355
24,1,0.210162,6.681462,0.106848
25,1,0.205506,3.902199,0.152985
26,1,0.217490,5.456345,0.206894
27,1,0.199571,2.714629,0.231041
28,1,0.208237,2.623806,0.238185
29,1,0.218796,6.756191,0.180973
30,1,0.205850,5.746669,0.170871
31,1,0.213409,2.258828,0.183185
32,1,0.228454,7.043218,0.179516
33,1,0.199738,7.455797,0.065789
34,1,0.204760,6.206823,0.143804
35,1,0.198728,3.077739,0.148769
36,1,0.207543,4.597456,0.200642
37,1,0.195377,4.758924,0.111749
38,1,0.213052,4.044743,0.300214
39,1,0.208811,3.369997,0.153132
40,1,0.191606,5.674289,0.091960
41,1,0.203684,5.713133,0.199430
42,1,0.204724,5.749936,0.083054
43,1,0.188614,4.845466,0.089367
44,1,0.209144,3.316538,0.169203
45,1,0.199922,3.682172,0.199312
46,1,0.189916,4.459279,0.047798
47,1,0.192038,7.866987,0.180997
48,1,0.187789,4.524981,0.224930
49,1,0.175610,5.037789,0.233144
50,1,0.185852,3.676716,0.117948
51,1,0.183937,3.457801,0.098101
52,1,0.186829,3.282250,0.148812
53,1,0.184170,5.761800,0.090191
54,1,0.200772,3.642588,0.168317
55,1,0.195479,3.403608,0.153828
56,1,0.193478,3.645672,0.200735
57,1,0.203026,4.318501,0.113371
58,1,0.200504,1.610144,0.242514
59,1,0.192762,3.137448,0.160439
60,1,0.194581,4.030542,0.212294
61,1,0.197768,4.608843,0.163247
62,1,0.197198,3.698315,0.134954
63,1,0.175676,3.432861,0.353314
64,1,0.184414,4.638111,0.137715
65,1,0.217496,4.386952,0.179977
66,1,0.171467,5.042122,0.067436
67,1,0.163357,7.219756,0.197489
68,1,0.187785,3.453691,0.132285
69,1,0.187661,6.863657,0.139067
70,1,0.212848,4.729469,0.252684
71,1,0.187543,5.171321,0.260131
72,1,0.204100,3.255407,0.104171
73,1,0.193779,4.355160,0.068625
74,1,0.199172,6.884326,0.188298
75,1,0.189507,4.449016,0.190881
76,1,0.194121,4.153198,0.031235
77,1,0.193744,2.539922,0.180828
78,1,0.186600,5.429682,0.213367
79,1,0.197925,5.101247,0.224641
80,1,0.178544,5.229835,0.065002
81,1,0.176348,3.796052,0.165321
82,1,0.172754,4.723894,0.147443
83,1,0.206911,3.661331,0.289486
84,1,0.174946,3.024163,0.141996
85,1,0.204377,3.680589,0.089616
86,1,0.195307,4.304724,0.108588
87,1,0.174312,5.767367,0.225896
88,1,0.174033,4.797084,0.155768
89,1,0.189516,4.484377,0.087511
90,1,0.194715,5.235408,0.259991
91,1,0.197058,4.050720,0.227775
92,1,0.189619,6.336733,0.141316
93,1,0.189204,5.983711,0.159086
94,1,0.191966,5.939214,0.127487
95,1,0.183515,5.157961,0.168741
96,1,0.178649,2.344423,0.168032
97,1,0.208151,5.202562,0.088482
98,1,0.199398,2.673555,0.139403
99,1,0.199580,2.989776,0.098110
100,1,0.174586,4.068290,0.063048
101,1,0.199378,2.185102,0.209671
102,1,0.186518,4.016871,0.155016
103,1,0.196798,5.389751,0.106710
104,1,0.180287,3.363564,0.107968
105,1,0.186193,4.505050,0.133970
106,1,0.195060,4.871099,0.088147
107,1,0.187998,3.227221,0.291548
108,1,0.182108,4.331134,0.041614
109,1,0.193331,5.928508,0.236078
110,1,0.178432,2.294633,0.185114
111,1,0.168612,4.191504,0.335217
